"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
216030,"San Luis Obispo County, CA, USA","California, USA","United States","35.330135345459, -120.84048461914",land,,2022-01-17,1,2,,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216031,"San Luis Obispo County, CA, USA","California, USA","United States","35.330169677734, -120.84027099609",land,,2022-01-17,1,2,,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216032,"San Luis Obispo County, CA, USA","California, USA","United States","35.330169677734, -120.8402633667",land,,2022-01-17,1,2,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216033,"San Luis Obispo County, CA, USA","California, USA","United States","35.330066680908, -120.8402633667",land,,2022-01-17,1,2,,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216034,"San Luis Obispo County, CA, USA","California, USA","United States","35.330188751221, -120.8404083252",land,,2022-01-17,1,2,,2,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216035,"San Luis Obispo County, CA, USA","California, USA","United States","35.330207824707, -120.84033203125",land,,2022-01-17,1,2,,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216036,"San Luis Obispo County, CA, USA","California, USA","United States","35.330188751221, -120.84044647217",land,,2022-01-17,1,2,,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216037,"San Luis Obispo County, CA, USA","California, USA","United States","35.330215454102, -120.8404006958",land,,2022-01-17,1,2,,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216249,"San Luis Obispo County, CA, USA","California, USA","United States","35.1761669229, -120.71935987446",land,,2022-01-17,ECOSLO,24,,24,181,1,0,7,4,,49,23,18,,49,3,99,,,3,,2,50,10,5,,,,,,,1,,,3,,,,,,1,,,,,5,,1,1,,3,,,,2,,,2,,,5,,,,,,,68,36,443
216410,"San Luis Obispo County, CA, USA","California, USA","United States","35.37139, -120.86472",land,,2022-01-24,ECOSLO,1,,1,2.49,0.4124,0,,,,,1,2,3,2,4,24,,,,,1,22,7,11,,,,,,,,,,,,,,,,,,2,,,,,,5,,,,,,,,,,,,,,,3,,,,,1,88
216420,"San Luis Obispo County, CA, USA","California, USA","United States","35.4197336, -120.8269231",land,,2022-01-24,,2,,2,32,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216421,"San Luis Obispo County, CA, USA","California, USA","United States","35.3659445, -120.8499924",land,,2022-01-24,,3,,3,17,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217102,"San Luis Obispo County, CA, USA","California, USA","United States","35.35938, -120.83813",land,,2022-01-25,ECOSLO,1,,1,2.53,0.0172,0,,,,2,,2,,1,,16,,,,,1,9,2,3,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,39
219897,"San Luis Obispo County, CA, USA","California, USA","United States","35.35918, -120.8382",land,,2022-02-06,ECOSLO,1,,1,2.04,0,0,,,,1,,1,,2,3,24,,,1,,,16,3,2,6,,,,,,,,,1,,,,,,,,,,,,,,5,,,,,,,,1,,,1,,,,,,2,,,1,70
220283,"San Luis Obispo County, CA, USA","California, USA","United States","35.1340876, -120.6093597",land,,2022-02-09,,1,,1,15,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220284,"San Luis Obispo County, CA, USA","California, USA","United States","35.1340876, -120.6093597",land,,2022-02-09,,1,,1,15,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220285,"San Luis Obispo County, CA, USA","California, USA","United States","35.1340876, -120.6093597",land,,2022-02-09,,1,,1,15,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
