"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
293625,"Santa Barbara County, CA, USA","California, USA","United States","34.4208305, -119.6981901",land,,2023-09-17,SBCK,1,,1,5.539,0,0,,11,7,8,10,5,,4,2,2,,,3,,1,,2,3,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
297534,"Santa Barbara County, CA, USA","California, USA","United States","34.470893139876, -120.22770050705",land,,2023-09-23,"coastal cleanip",2,,2,1.711,0.01338090558905,0,,3,3,1,3,3,,,2,2,2,,2,2,2,6,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,34
297763,"Santa Barbara County, CA, USA","California, USA","United States","34.43071002, -119.91584208",land,,2023-09-23,,2,,2,17.425,1.2029571617678,0,,,5,,,,,4,4,1,,,1,,,3,,,,,,,5,,,1,,1,,,,,,,,,4,23,,,,,,,124,,,,,,,,,,,,,,,,,,176
297828,"Santa Barbara County, CA, USA","California, USA","United States","34.471679487203, -120.22811782361",land,,2023-09-23,"In Honor of Thandi",2,,2,8.785,0.72549249443738,0,,,,,1,2,1,,,3,,,1,,,2,1,,,,,,2,,,1,1,,,,,,,,,,3,18,,,,,,,6,,,,,,,,,,,,,,,,,,42
297838,"Santa Barbara County, CA, USA","California, USA","United States","34.403866189564, -119.69458395626",land,,2023-09-23,"Coastal Cleanup: Explore Ecology & SB Paddle Sports Center - Sandspit & Breakwall",1,,1,11.403,0.039060623303722,0,,,1,1,,,,,,9,,,,,,,,,,1,3,,,,,,,,,,,,,,,,1,,,,,,,,20,,,,,,,,,,,,,,,,,,36
298161,"Santa Barbara County, CA, USA","California, USA","United States","34.4208305, -119.6981901",land,,2023-09-23,SBCK,1,,1,9.8,0,0,,5,6,10,6,7,,,,,,,3,1,1,,3,1,,,,,,,,,,,,,,,,,,4,10,4,,,,,,,5,,,,,,,,,,,,,,,,,,66
299090,"Santa Barbara County, CA, USA","California, USA","United States","34.4358294, -119.8276389",land,,2023-09-23,CB,1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299183,"Santa Barbara County, CA, USA","California, USA","United States","34.41338601991, -119.68657328758",land,,2023-09-23,"explore ecology - Pack 21",2,,2,3.725,0.0037991150885877,0,,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,4,4,,,,,,,2,,,,,,,,,,,,,,,,,,13
299223,"Santa Barbara County, CA, USA","California, USA","United States","34.411918547562, -119.86296273613",land,,2023-09-23,"Explore Ecology",1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299332,"Santa Barbara County, CA, USA","California, USA","United States","34.404468848551, -119.6940454258",land,,2023-09-23,"yacht club beach",60,,60,358.093,0.008289332206383,0,,10,39,28,15,24,40,129,81,576,11,21,10,4,75,211,40,40,39,30,5,,29,,,25,,2,1,10,1,,,8,39,,67,130,,,,12,,1,77,,,,,,,,,,,,,,,,,,1830
